url;classes;filename
bereschitrabba.hypotheses.org/190;arts et humanités_d, langue et linguistique_d, religions_t;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
archivewk1.hypotheses.org/20328;époque contemporaine_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
catholiccultures.hypotheses.org/1309;histoire_t, sociologie et anthropologie_d, pluridisciplinarité_d, religions_t, époque moderne_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
rkb.hypotheses.org/582;études des sciences_t, information_t, arts et humanités_d, bibliothéconomie_d, sciences de l'information et de la communication_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
dfmfa.hypotheses.org/2062;pluridisciplinarité_d, arts et humanités_d, histoire_t, moyen âge_t;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
trafo.hypotheses.org/4742;sociologie_t, information_t, sociologie et anthropologie_d, représentations_t, géographie_t, pluridisciplinarité_d, religions_t;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/12606;pluridisciplinarité_d, épistémologie et méthodes_t, histoire_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
games.hypotheses.org/156;psychisme_t, arts et humanités_d, représentations_t, pensée_t, psychologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/7318;pluridisciplinarité_d, épistémologie et méthodes_t, histoire_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/55505;pluridisciplinarité_d, épistémologie et méthodes_t, histoire_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/9087;pluridisciplinarité_d, épistémologie et méthodes_t, histoire_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
digigw.hypotheses.org/1063;arts et humanités_d, histoire_t, information_t, épistémologie et méthodes_t;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/2165;pluridisciplinarité_d, épistémologie et méthodes_t, histoire_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
winzen.hypotheses.org/552;époque contemporaine_t, europe_t, histoire_t, représentations_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
mittelalter.hypotheses.org/7964;moyen âge_t, histoire_t, sociologie et anthropologie_d, arts et humanités_d, pensée_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
gab.hypotheses.org/1923;pluridisciplinarité_d, histoire_t, études des sciences_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
lvrafz.hypotheses.org/216;pluridisciplinarité_d, information_t;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
heraldica.hypotheses.org/598;épistémologie et méthodes_t, histoire_t, moyen âge_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
resilienz.hypotheses.org/554;pluridisciplinarité_d, épistémologie et méthodes_t, époque contemporaine_t, études des sciences_t;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
grandeguerre.hypotheses.org/1860;europe_t, époque contemporaine_t, histoire_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
histbav.hypotheses.org/3016;europe_t, histoire_t, arts et humanités_d, pluridisciplinarité_d, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/57182;pluridisciplinarité_d, épistémologie et méthodes_t, histoire_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
etatsocial.hypotheses.org/795;époque contemporaine_t, sociologie_t, sociologie et anthropologie_d, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/3751;pluridisciplinarité_d, épistémologie et méthodes_t, histoire_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
lvrafz.hypotheses.org/1429;pluridisciplinarité_d, information_t;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
digigw.hypotheses.org/463;arts et humanités_d, histoire_t, information_t, épistémologie et méthodes_t;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
dokunstlmu.hypotheses.org/26;arts et humanités_d, pensée_t;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/5639;pluridisciplinarité_d, épistémologie et méthodes_t, histoire_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/8521;pluridisciplinarité_d, épistémologie et méthodes_t, histoire_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
archivewk1.hypotheses.org/24100;époque contemporaine_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
soziologieblog.hypotheses.org/3250;pluridisciplinarité_d, sociologie et anthropologie_d, sociologie_t;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/6610;pluridisciplinarité_d, épistémologie et méthodes_t, histoire_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
archivewk1.hypotheses.org/19473;époque contemporaine_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
amuc.hypotheses.org/2169;arts et humanités_d, histoire_t, représentations_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
dhc.hypotheses.org/193;pluridisciplinarité_d, information_t, études des sciences_t, épistémologie et méthodes_t;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
archivewk1.hypotheses.org/11728;époque contemporaine_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
archivamt.hypotheses.org/182;information_t, représentations_t, bibliothéconomie_d, pluridisciplinarité_d, sciences de l'information et de la communication_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
archive20.hypotheses.org/1970;europe_t, histoire_t, information_t, représentations_t, pluridisciplinarité_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
redaktionsblog.hypotheses.org/485;arts et humanités_d, épistémologie et méthodes_t;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
bereschitrabba.hypotheses.org/1055;arts et humanités_d, langue et linguistique_d, religions_t;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/52944;pluridisciplinarité_d, épistémologie et méthodes_t, histoire_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
archives.hypotheses.org/575;moyen âge_t, europe_t, épistémologie et méthodes_t, représentations_t, bibliothéconomie_d, époque moderne_t, histoire et archéologie_d, sciences de l'information et de la communication_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/56734;pluridisciplinarité_d, épistémologie et méthodes_t, histoire_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
archivewk1.hypotheses.org/30428;époque contemporaine_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
vgdrp.hypotheses.org/110;histoire_t, histoire et archéologie_d, éducation_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/10891;pluridisciplinarité_d, épistémologie et méthodes_t, histoire_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
aes.hypotheses.org/349;histoire_t, religions_t;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/3794;pluridisciplinarité_d, épistémologie et méthodes_t, histoire_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
dhdhi.hypotheses.org/5;épistémologie et méthodes_t, histoire_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
archivewk1.hypotheses.org/7662;époque contemporaine_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/5734;pluridisciplinarité_d, épistémologie et méthodes_t, histoire_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
archivewk1.hypotheses.org/14026;époque contemporaine_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
soziologieblog.hypotheses.org/9727;pluridisciplinarité_d, sociologie et anthropologie_d, sociologie_t;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
ordensgeschichte.hypotheses.org/8935;moyen âge_t, histoire_t, arts et humanités_d, époque moderne_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
neuburg.hypotheses.org/105;époque contemporaine_t, histoire_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
intersex.hypotheses.org/4239;droit_t, époque contemporaine_t, études des sciences_t, moyen âge_t, histoire_t, sociologie_t, sciences de la santé et de la santé publique_d, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/4168;pluridisciplinarité_d, épistémologie et méthodes_t, histoire_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
medienbildung.hypotheses.org/8692;éducation_t, travail social et politique sociale_d, information_t, sociologie_t, éducation_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/1344;pluridisciplinarité_d, épistémologie et méthodes_t, histoire_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
gra.hypotheses.org/2034;arts et humanités_d, sciences de l'information et de la communication_d, représentations_t, bibliothéconomie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
feldpost.hypotheses.org/850;époque contemporaine_t, études du politique_t, europe_t, histoire_t, représentations_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
digitalintellectuals.hypotheses.org/765;époque contemporaine_t, europe_t, littérature_d, arts et humanités_d, épistémologie et méthodes_t, pensée_t, pluridisciplinarité_d, époque moderne_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
gab.hypotheses.org/1028;pluridisciplinarité_d, histoire_t, études des sciences_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
ordensgeschichte.hypotheses.org/6946;moyen âge_t, histoire_t, arts et humanités_d, époque moderne_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/56074;pluridisciplinarité_d, épistémologie et méthodes_t, histoire_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
histbav.hypotheses.org/4758;europe_t, histoire_t, arts et humanités_d, pluridisciplinarité_d, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/9640;pluridisciplinarité_d, épistémologie et méthodes_t, histoire_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
archivewk1.hypotheses.org/17101;époque contemporaine_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
ordensgeschichte.hypotheses.org/6074;moyen âge_t, histoire_t, arts et humanités_d, époque moderne_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/13654;pluridisciplinarité_d, épistémologie et méthodes_t, histoire_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
archivewk1.hypotheses.org/11074;époque contemporaine_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
archivewk1.hypotheses.org/30660;époque contemporaine_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
archivewk1.hypotheses.org/15480;époque contemporaine_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
soziologieblog.hypotheses.org/8863;pluridisciplinarité_d, sociologie et anthropologie_d, sociologie_t;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/7500;pluridisciplinarité_d, épistémologie et méthodes_t, histoire_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
archivewk1.hypotheses.org/18954;époque contemporaine_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/14133;pluridisciplinarité_d, épistémologie et méthodes_t, histoire_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
nordichistoryblog.hypotheses.org/1685;europe_t, histoire_t, information_t, arts et humanités_d, épistémologie et méthodes_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
frueheneuzeit.hypotheses.org/1615;histoire_t, époque moderne_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/52778;pluridisciplinarité_d, épistémologie et méthodes_t, histoire_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
archivewk1.hypotheses.org/13834;époque contemporaine_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
djgd.hypotheses.org/115;épistémologie et méthodes_t, époque contemporaine_t, histoire_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/9051;pluridisciplinarité_d, épistémologie et méthodes_t, histoire_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
aktenkunde.hypotheses.org/625;épistémologie et méthodes_t, histoire_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
bioeg.hypotheses.org/598;europe_t, épistémologie et méthodes_t, histoire_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
bioeg.hypotheses.org/1689;europe_t, épistémologie et méthodes_t, histoire_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
archivewk1.hypotheses.org/17428;époque contemporaine_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
rkb.hypotheses.org/991;études des sciences_t, information_t, arts et humanités_d, bibliothéconomie_d, sciences de l'information et de la communication_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/13156;pluridisciplinarité_d, épistémologie et méthodes_t, histoire_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
archivamt.hypotheses.org/2479;information_t, représentations_t, bibliothéconomie_d, pluridisciplinarité_d, sciences de l'information et de la communication_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/7472;pluridisciplinarité_d, épistémologie et méthodes_t, histoire_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
wppluslw.hypotheses.org/265;europe_t, langage_t, information_t, littérature_d, épistémologie et méthodes_t;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
gewalt.hypotheses.org/560;sciences politiques_d, études du politique_t, histoire_t, sociologie_t, administration publique et développement_d, sociologie et anthropologie_d, anthropologie_t, ethnologie_t;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
dighist.hypotheses.org/313;europe_t, travail social et politique sociale_d, histoire_t, sociologie et anthropologie_d, pluridisciplinarité_d, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
ostbib.hypotheses.org/594;europe_t, information_t, arts et humanités_d, bibliothéconomie_d, pluridisciplinarité_d, histoire et archéologie_d, sciences de l'information et de la communication_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
jeunegen.hypotheses.org/256;moyen âge_t, histoire_t, épistémologie et méthodes_t, pluridisciplinarité_d, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
mittelalter.hypotheses.org/9439;moyen âge_t, histoire_t, sociologie et anthropologie_d, arts et humanités_d, pensée_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/6100;pluridisciplinarité_d, épistémologie et méthodes_t, histoire_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
dss.hypotheses.org/243;époque contemporaine_t, information_t, arts et humanités_d, représentations_t, bibliothéconomie_d, sciences de l'information et de la communication_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
mittelalter.hypotheses.org/2779;moyen âge_t, histoire_t, sociologie et anthropologie_d, arts et humanités_d, pensée_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/58221;pluridisciplinarité_d, épistémologie et méthodes_t, histoire_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
ordensgeschichte.hypotheses.org/469;moyen âge_t, histoire_t, arts et humanités_d, époque moderne_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/13365;pluridisciplinarité_d, épistémologie et méthodes_t, histoire_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
histbav.hypotheses.org/1000;europe_t, histoire_t, arts et humanités_d, pluridisciplinarité_d, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
redaktionsblog.hypotheses.org/2859;arts et humanités_d, épistémologie et méthodes_t;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
histbav.hypotheses.org/4164;europe_t, histoire_t, arts et humanités_d, pluridisciplinarité_d, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
archivewk1.hypotheses.org/26231;époque contemporaine_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/57918;pluridisciplinarité_d, épistémologie et méthodes_t, histoire_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
frueheneuzeit.hypotheses.org/786;histoire_t, époque moderne_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
geschichtsadmin.hypotheses.org/192;histoire_t, sociologie_t, éducation_d, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/3728;pluridisciplinarité_d, épistémologie et méthodes_t, histoire_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
histbav.hypotheses.org/3198;europe_t, histoire_t, arts et humanités_d, pluridisciplinarité_d, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
fnzinfo.hypotheses.org/889;arts et humanités_d, histoire_t, époque moderne_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
kulturgut.hypotheses.org/197;arts et humanités_d, histoire_t, études des sciences_t, épistémologie et méthodes_t;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
archivewk1.hypotheses.org/3516;époque contemporaine_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
dhdhi.hypotheses.org/199;épistémologie et méthodes_t, histoire_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
trafo.hypotheses.org/2149;sociologie_t, information_t, sociologie et anthropologie_d, représentations_t, géographie_t, pluridisciplinarité_d, religions_t;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
archivewk1.hypotheses.org/27285;époque contemporaine_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/11190;pluridisciplinarité_d, épistémologie et méthodes_t, histoire_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
histbav.hypotheses.org/4054;europe_t, histoire_t, arts et humanités_d, pluridisciplinarité_d, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/57656;pluridisciplinarité_d, épistémologie et méthodes_t, histoire_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
archivewk1.hypotheses.org/7683;époque contemporaine_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
speyermemo.hypotheses.org/2746;époque contemporaine_t, europe_t, histoire_t, sociologie_t, pluridisciplinarité_d, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
medialogic.hypotheses.org/378;sociologie_t, arts et humanités_d, bibliothéconomie_d, sciences de l'information et de la communication_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/10060;pluridisciplinarité_d, épistémologie et méthodes_t, histoire_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
speyermemo.hypotheses.org/2471;époque contemporaine_t, europe_t, histoire_t, sociologie_t, pluridisciplinarité_d, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/54244;pluridisciplinarité_d, épistémologie et méthodes_t, histoire_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
nachhaltig.hypotheses.org/291;sciences politiques_d, europe_t, administration publique et développement_d, arts et humanités_d, géographie_t, pluridisciplinarité_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
erinnerung.hypotheses.org/613;europe_t, époque contemporaine_t, histoire_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
games.hypotheses.org/1643;psychisme_t, arts et humanités_d, représentations_t, pensée_t, psychologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/52665;pluridisciplinarité_d, épistémologie et méthodes_t, histoire_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
archivtag.hypotheses.org/284;europe_t, pluridisciplinarité_d, histoire_t, information_t;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/11877;pluridisciplinarité_d, épistémologie et méthodes_t, histoire_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
gab.hypotheses.org/1825;pluridisciplinarité_d, histoire_t, études des sciences_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/8114;pluridisciplinarité_d, épistémologie et méthodes_t, histoire_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
ordensgeschichte.hypotheses.org/4379;moyen âge_t, histoire_t, arts et humanités_d, époque moderne_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
archivamt.hypotheses.org/561;information_t, représentations_t, bibliothéconomie_d, pluridisciplinarité_d, sciences de l'information et de la communication_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/6212;pluridisciplinarité_d, épistémologie et méthodes_t, histoire_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
nordichistoryblog.hypotheses.org/3297;europe_t, histoire_t, information_t, arts et humanités_d, épistémologie et méthodes_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
frobeniusforster.hypotheses.org/325;histoire_t, époque moderne_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/3284;pluridisciplinarité_d, épistémologie et méthodes_t, histoire_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
archivtag.hypotheses.org/258;europe_t, pluridisciplinarité_d, histoire_t, information_t;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
archivewk1.hypotheses.org/28970;époque contemporaine_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
archivewk1.hypotheses.org/22654;époque contemporaine_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
zakunibonn.hypotheses.org/1617;europe_t, histoire_t, psychisme_t, épistémologie et méthodes_t, histoire et archéologie_d, psychologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/12982;pluridisciplinarité_d, épistémologie et méthodes_t, histoire_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
tagebuch.hypotheses.org/959;époque contemporaine_t, histoire_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
aktenkunde.hypotheses.org/570;épistémologie et méthodes_t, histoire_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
mittelalter.hypotheses.org/1487;moyen âge_t, histoire_t, sociologie et anthropologie_d, arts et humanités_d, pensée_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
archivamt.hypotheses.org/3755;information_t, représentations_t, bibliothéconomie_d, pluridisciplinarité_d, sciences de l'information et de la communication_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
soziologieblog.hypotheses.org/4795;pluridisciplinarité_d, sociologie et anthropologie_d, sociologie_t;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
kulturgut.hypotheses.org/278;arts et humanités_d, histoire_t, études des sciences_t, épistémologie et méthodes_t;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
gab.hypotheses.org/3032;pluridisciplinarité_d, histoire_t, études des sciences_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/9100;pluridisciplinarité_d, épistémologie et méthodes_t, histoire_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
archivewk1.hypotheses.org/6353;époque contemporaine_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/55650;pluridisciplinarité_d, épistémologie et méthodes_t, histoire_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
mittelalter.hypotheses.org/1895;moyen âge_t, histoire_t, sociologie et anthropologie_d, arts et humanités_d, pensée_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/11696;pluridisciplinarité_d, épistémologie et méthodes_t, histoire_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
archivalia.hypotheses.org/7976;pluridisciplinarité_d, épistémologie et méthodes_t, histoire_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
histbav.hypotheses.org/2670;europe_t, histoire_t, arts et humanités_d, pluridisciplinarité_d, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
fortifica.hypotheses.org/1179;histoire_t, époque moderne_t, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
histbav.hypotheses.org/2070;europe_t, histoire_t, arts et humanités_d, pluridisciplinarité_d, histoire et archéologie_d;Datasets/reduced_labels_train_scikit-learn_sparse_matrix.npz
