inklusion_156;de;marenwesner;1155;N/A;2015-07-07;N/A;inklusion;156;http://inklusion.hypotheses.org/156;Viele kleine bunte Steine
zeitraeume_86;de;khschneider;309;N/A;2015-01-27;CC;zeitraeume;86;http://zeitraeume.hypotheses.org/86;Historyblogging
metablock_645;de;Matthias Meiler;2090;N/A;2014-09-01;N/A;metablock;645;http://metablock.hypotheses.org/645;Über die Gefahr ‚unterwegs im Malfeld abzusaufen‘…
bereschitrabba_762;de;Susanne Plietzsch;411;N/A;2013-10-03;N/A;bereschitrabba;762;http://bereschitrabba.hypotheses.org/762;Die zehn Kronen des ersten Schöpfungstages (BerR 3,9, 2. Teil)
archivewk1_28631;de;Kreisarchiv Euskirchen;67;N/A;2016-07-31;N/A;archivewk1;28631;http://archivewk1.hypotheses.org/28631;31. Juli 1916
archivalia_10671;de;Klaus Graf;60;N/A;2011-11-19;N/A;archivalia;10671;http://archivalia.hypotheses.org/10671;Rebloggen auf Tumblr
sammeln_644;de;Oliver Zauzig;558;N/A;2016-07-12;N/A;sammeln;644;http://sammeln.hypotheses.org/644;Kulturgutschutzgesetz und Universitätssammlungen
soziologieblog_2987;de;Benjamin Köhler;276;N/A;2012-11-20;N/A;soziologieblog;2987;http://soziologieblog.hypotheses.org/2987;Nur noch 10 Tage: Unser Call4Papers zum Thema „(Wozu) brauchen wir (ein) Geschlecht? Sex, Gender, Diversity und Reifikation“ (bis 01.12.2012)
mittelalter_6466;de;Redaktion;1029;N/A;2015-08-01;CC;mittelalter;6466;http://mittelalter.hypotheses.org/6466;Betriebsferien! Zugleich ein Rück- und Ausblick
barblog_1134;de;BAR Administrator;1633;N/A;2015-11-19;N/A;barblog;1134;http://barblog.hypotheses.org/1134;Gerechtigkeit in Ausnahmefällen
bioeg_118;de;Institut für Österreichische Geschichtsforschung;253;N/A;2014-09-11;N/A;bioeg;118;http://bioeg.hypotheses.org/118;Vortrag: Gerhart Marckhgott, Gemeinsame Quellen – gemeinsame Identität? Visionen und Illusionen am Ende des digitalen Paläolithikums (16. 9. 2014)
archivalia_5593;de;Klaus Graf;1802;N/A;2013-12-16;N/A;archivalia;5593;http://archivalia.hypotheses.org/5593;Best of Archivalia (xvi): Die Open-Access-Heuchelei der Bibliotheken (2006)
gid_1222;de;Geisteswissenschaft im Dialog;399;N/A;2015-03-17;N/A;gid;1222;http://gid.hypotheses.org/1222;Künstlerkult, Starkult – Phänomen oder kalkulierte Strategie?
medienbildung_7032;de;Natalie Kiesler;305;N/A;2014-06-30;N/A;medienbildung;7032;http://medienbildung.hypotheses.org/7032;Praxis-Seminar: Video Total
reichwein_1091;de;Redaktion;223;N/A;2015-11-25;N/A;reichwein;1091;http://reichwein.hypotheses.org/1091;Darauf waren wir nicht vorbereitet
bloghaus_1247;de;teambloghaus;783;N/A;2014-10-17;CC;bloghaus;1247;http://bloghaus.hypotheses.org/1247;Blogfashion: das Thema Twenty Fourteen
intersex_839;de;Christof Rolker;1160;N/A;2015-10-17;N/A;intersex;839;http://intersex.hypotheses.org/839;Hermaphroditinnen gibt es nicht – oder?
histgymbib_1712;de;Felicitas Noeske;749;N/A;2015-11-19;CC;histgymbib;1712;http://histgymbib.hypotheses.org/1712;Inkunabel (5)
archivalia_10415;de;Klaus Graf;52;N/A;2011-12-17;N/A;archivalia;10415;http://archivalia.hypotheses.org/10415;Rätselzeit
mindthegaps_1581;de;Monika Lehner;810;N/A;2014-07-07;N/A;mindthegaps;1581;http://mindthegaps.hypotheses.org/1581;Ein Bild sagt mehr …: Das “Alte Observatorium von Beijing” vom 17. Jh. bis ins 21. Jh.
texperimentales_59;de;Jürgen Hermes;312;N/A;2011-10-31;CC;texperimentales;59;http://texperimentales.hypotheses.org/59;Nachvollziehbar experimentieren mit Tesla (I)
archivamt_561;de;Diener;879;N/A;2014-04-15;N/A;archivamt;561;http://archivamt.hypotheses.org/561;Praktikum im LWL-Archivamt- Praktikum der anderen Art
trafo_2582;de;Sarah Ruth Sippel;240;call;2015-07-22;N/A;trafo;2582;http://trafo.hypotheses.org/2582;Call for Papers: CrossArea-Jahrestagung 2015 „Zum Platz transregionaler Verflechtungen in den Area Studies. Übersetzungen konzeptioneller Überlegungen in Studiengänge“
nordichistoryblog_1158;de;Michael Penk;1252;N/A;2013-01-25;CC;nordichistoryblog;1158;http://nordichistoryblog.hypotheses.org/1158;Deutsche Islandbilder
intersex_3238;de;Christof Rolker;319;N/A;2016-04-16;N/A;intersex;3238;http://intersex.hypotheses.org/3238;Transatlantische Toiletten, noch einmal
archivalia_1050;de;Klaus Graf;212;N/A;2015-08-25;N/A;archivalia;1050;http://archivalia.hypotheses.org/1050;Resultate des Architekturwettbewerbs „Neubau Staatsarchiv und Naturhistorisches Museum“ in Basel
archivewk1_20530;de;Kreisarchiv Mettmann;196;N/A;2016-01-19;N/A;archivewk1;20530;http://archivewk1.hypotheses.org/20530;19. Januar 1916
archivewk1_10062;de;Stadtarchiv Solingen;258;N/A;2015-03-04;N/A;archivewk1;10062;http://archivewk1.hypotheses.org/10062;4. März 1915
archivalia_7371;de;Klaus Graf;118;N/A;2013-03-18;N/A;archivalia;7371;http://archivalia.hypotheses.org/7371;Kostenfreies Journal wird bei deGruyter kostenpflichtig
jeunegen_1014;de;Torsten Hiltmann;1361;N/A;2013-10-15;N/A;jeunegen;1014;http://jeunegen.hypotheses.org/1014;Olivier Canteaut (École des Chartes, Paris): Der König und die Schrift. Die Schriftpraktiken in der königlichen Zentralverwaltung der letzten Kapetinger (1285-1328)
archivewk1_16342;de;Stadtarchiv Hilden;165;N/A;2015-08-16;N/A;archivewk1;16342;http://archivewk1.hypotheses.org/16342;16. August 1915
archivewk1_17260;de;Kreisarchiv Mettmann;71;N/A;2015-09-17;N/A;archivewk1;17260;http://archivewk1.hypotheses.org/17260;17. September 1915
fortifica_1216;de;Tommy Jark;198;N/A;2016-05-27;N/A;fortifica;1216;http://fortifica.hypotheses.org/1216;Festungstore öffnen sich
archivalia_3762;de;Klaus Graf;358;N/A;2014-07-29;N/A;archivalia;3762;http://archivalia.hypotheses.org/3762;Frau Drossbach, ich finde so etwas peinlich
schotten_180;de;Maximilian Alexander Trofaier;453;N/A;2015-06-01;N/A;schotten;180;http://schotten.hypotheses.org/180;Das Schottenstift auf Wikipedia
archivalia_3230;de;Klaus Graf;59;N/A;2014-10-16;N/A;archivalia;3230;http://archivalia.hypotheses.org/3230;Fette Beute: Ausstellung in Hamburg über Superreiche
soziologieblog_3030;de;Die Redaktion;583;N/A;2012-09-16;N/A;soziologieblog;3030;http://soziologieblog.hypotheses.org/3030;2. Studentische Fachtagung der DNGPS: „Politische Soziologie – eine Bestandsaufnahme“ – Von Mira Hassan und Jasmin Fitzpatrick
tagebuch_489;de;Fridolin Mayer;1307;N/A;2014-08-26;N/A;tagebuch;489;http://tagebuch.hypotheses.org/489;Bis zur Einberufung im November 1914
kriegsfoto_93;de;Michaela Hayer;105;N/A;2014-01-07;N/A;kriegsfoto;93;http://kriegsfoto.hypotheses.org/93;Verpackungsmaterial (Teil 2), Januar 2014
archivalia_14267;de;wolfthomas;94;N/A;2011-01-29;N/A;archivalia;14267;http://archivalia.hypotheses.org/14267;Petershagen: Schule, Sauna oder Stadtarchiv?
medienbildung_8167;de;Helen Knauf;357;N/A;2015-01-22;N/A;medienbildung;8167;http://medienbildung.hypotheses.org/8167;“Coole Sache”: Literaturverwaltung
archivlinz_769;de;Andrea Rönz;74;N/A;2015-11-26;N/A;archivlinz;769;http://archivlinz.hypotheses.org/769;#Rheinschiene | Ein (virtueller) Stadtrundgang mit historischen Fotografien aus dem Archiv
19jhdhip_2858;de;dhiparis;180;N/A;2017-01-26;CC;19jhdhip;2858;http://19jhdhip.hypotheses.org/2858;Fabian Lemmes
gewalt_342;de;Team;76;N/A;2014-04-10;N/A;gewalt;342;http://gewalt.hypotheses.org/342;»Veralltäglichung von Gewaltkonflikten«, Lektüregruppe am 14. April 2014
siegelblog_47;de;Diener;290;N/A;2014-12-04;N/A;siegelblog;47;http://siegelblog.hypotheses.org/47;Das Siegel der Universität Oxford an einer Urkunde des 18. Jahrhunderts
zakunibonn_1573;de;Sascha Foerster;354;N/A;2016-07-12;CC;zakunibonn;1573;http://zakunibonn.hypotheses.org/1573;Stichprobenschwund durch Motivation
archivamt_2786;de;tschroekarin;307;N/A;2015-11-24;N/A;archivamt;2786;http://archivamt.hypotheses.org/2786;LWL-Archivamt und LWL.IT präsentieren Verbundlösung zur elektronischen Langzeitarchivierung
frueheneuzeit_603;de;Klaus Graf;108;N/A;2011-01-22;N/A;frueheneuzeit;603;http://frueheneuzeit.hypotheses.org/603;Satire gegen Herzog Heinrich den Jüngeren von Wolfenbüttel 1541
archivewk1_35329;de;Kreisarchiv Euskirchen;52;N/A;2017-02-10;N/A;archivewk1;35329;http://archivewk1.hypotheses.org/35329;10. Februar 1917
archivewk1_4154;de;Stadtarchiv Hilden;114;N/A;2014-09-21;N/A;archivewk1;4154;http://archivewk1.hypotheses.org/4154;21. September 1914
archivalia_59828;de;Klaus Graf;157;N/A;2016-10-10;N/A;archivalia;59828;http://archivalia.hypotheses.org/59828;Frag einen (Schweizer) Bibliothekar … in der Wikipedia
medienbildung_6113;de;Helen Knauf;123;N/A;2014-03-10;N/A;medienbildung;6113;http://medienbildung.hypotheses.org/6113;Wilmas Tutorials: Grafiken einfügen in Word 2
archivewk1_14801;de;Stadtarchiv Troisdorf;357;N/A;2015-07-14;N/A;archivewk1;14801;http://archivewk1.hypotheses.org/14801;14. Juli 1915
archivalia_554;de;Klaus Graf;240;N/A;2015-10-18;N/A;archivalia;554;http://archivalia.hypotheses.org/554;Startlektüre zur morgen beginnenden Open Access Week von Hubertus Kohle: Das deutsche Bildungsbürgertum und die digitale Zukunft
francofil_3482;de;Sven Ködel;597;N/A;2015-08-12;N/A;francofil;3482;http://francofil.hypotheses.org/3482;Histoire de la Santé – Digitale Bibliothek, Datenbanken und mehr zur Medizingeschichte auf der Website der Bibliothèque de Santé (Mittwochstipp 70)
archivewk1_17365;de;Kreisarchiv Mettmann;77;N/A;2015-09-25;N/A;archivewk1;17365;http://archivewk1.hypotheses.org/17365;25. September 1915
archdigi_107;de;Armin Volkmann;495;N/A;2012-10-15;N/A;archdigi;107;http://archdigi.hypotheses.org/107;Perspektiven der Digitalen Archäologie
tagebuch_1307;de;yvonneantoni;68;N/A;2016-02-23;N/A;tagebuch;1307;http://tagebuch.hypotheses.org/1307;23. Februar 1916
archivalia_3059;de;Klaus Graf;203;N/A;2014-11-06;N/A;archivalia;3059;http://archivalia.hypotheses.org/3059;Preistransparenz Open-Access-Publikationsgebühren in Deutschland
archivewk1_9611;de;Kreisarchiv Euskirchen;92;N/A;2015-02-20;N/A;archivewk1;9611;http://archivewk1.hypotheses.org/9611;20. Februar 1915
zeitraeume_104;de;Jan Heinemann;843;N/A;2015-02-02;CC;zeitraeume;104;http://zeitraeume.hypotheses.org/104;ZEIT-RAUM-IDENTITÄT
archivalia_4660;de;Klaus Graf;108;N/A;2014-04-04;N/A;archivalia;4660;http://archivalia.hypotheses.org/4660;Crawford über den Bohannon Sting
archivalia_5135;de;Klaus Graf;129;N/A;2014-02-07;N/A;archivalia;5135;http://archivalia.hypotheses.org/5135;Kriegssammlungen in Deutschland 1914-1918
reichwein_272;de;Redaktion;132;N/A;2014-12-10;N/A;reichwein;272;http://reichwein.hypotheses.org/272;Eigene Mobilität sehr eingeschränkt
archivamt_1733;de;famiblogger;703;N/A;2015-03-17;N/A;archivamt;1733;http://archivamt.hypotheses.org/1733;Bewertung von Schulunterlagen – Auswahlkriterien des Stadtarchivs Hildesheim für „Archivschulen“ und Schriftgutgruppen“ von Dr. Michael Schütz (Stadtarchiv Hildesheim)
archivewk1_17550;de;Stadtarchiv Solingen;101;N/A;2015-10-06;N/A;archivewk1;17550;http://archivewk1.hypotheses.org/17550;6. Oktober 1915
gewalt_483;de;Lucas Hardt;266;N/A;2014-04-12;N/A;gewalt;483;http://gewalt.hypotheses.org/483;Zwischen Räumen und Fronten – Promotionsprojekt von Lucas Hardt
archivewk1_15006;de;Stadtarchiv Hilden;139;N/A;2015-07-20;N/A;archivewk1;15006;http://archivewk1.hypotheses.org/15006;20. Juli 1915
archivewk1_22176;de;Stadtarchiv Hilden;122;N/A;2016-03-02;N/A;archivewk1;22176;http://archivewk1.hypotheses.org/22176;2. März 1916
histbav_1668;de;Workshop Weimarer Republik;491;N/A;2014-02-10;N/A;histbav;1668;http://histbav.hypotheses.org/1668;Karin Leonhardt: Die Erschließung der bayerischen Alpen mit Bergbahnen (1890-1945). Workshop Weimar / Infrastruktur- und Kommunalgeschichte
dgl_800;de;N/A;128;N/A;2013-03-06;CC;dgl;800;http://dgl.hypotheses.org/800;Interaktive Netztagung | #gld13 | Geschichte Lernen digital | Freitag, 8. März | Samstag, 9. März | im Livestream auf L.I.S.A.
leibnizarc_734;de;Michael Farrenkopf, montan.dok;247;N/A;2016-06-24;N/A;leibnizarc;734;http://leibnizarc.hypotheses.org/734;montan.dok beteiligt sich an Symposium zum Ende des britischen Steinkohlenbergbaus in Nottingham
soziologieblog_5851;de;Claas Pollmanns;1740;N/A;2013-12-12;N/A;soziologieblog;5851;http://soziologieblog.hypotheses.org/5851;Von Graffitis und Obdachlosen. Oder: Wie beeinflusst die Wahrnehmung von (sozialer) Unordnung unserer Wohnortwahl? – Von Claas Pollmanns
gab_909;de;Max Weber Stiftung;136;N/A;2013-09-20;N/A;gab;909;http://gab.hypotheses.org/909;11. Auflage des Handbuchs für den wissenschaftlichen Nachwuchs erschienen
zakunibonn_1535;de;Sascha Foerster;993;N/A;2016-08-09;CC;zakunibonn;1535;http://zakunibonn.hypotheses.org/1535;Digitalisierung der Aktenfronten
archivalia_11119;de;wolfthomas;362;N/A;2011-09-28;N/A;archivalia;11119;http://archivalia.hypotheses.org/11119;"""Workshop """"Amtsbücher als Quellen der landesgeschichtlichen Forschung"""", Münster 13.10.2011"""
archivalia_6632;de;Klaus Graf;63;N/A;2013-07-14;N/A;archivalia;6632;http://archivalia.hypotheses.org/6632;Johannes Salats Reformationschronik
archivamt_3660;de;Odendahl;956;N/A;2016-05-18;N/A;archivamt;3660;http://archivamt.hypotheses.org/3660;Rückblick auf die re:publica TEN #archive20 #rpten
medialogic_655;de;Maria Karidi;126;N/A;2016-04-27;N/A;medialogic;655;http://medialogic.hypotheses.org/655;Events, Erotik und männliche Fußballstars
archivalia_58213;de;Klaus Graf;65;N/A;2016-08-02;N/A;archivalia;58213;http://archivalia.hypotheses.org/58213;Gesucht: Kritik am römischen Recht im 15./16. Jahrhundert
archives_832;de;widmann;94;N/A;2014-12-03;N/A;archives;832;http://archives.hypotheses.org/832;Tagung „Schule und Bildung am Oberrhein im Mittelalter und Neuzeit“
cereg_348;de;N/A;186;N/A;2016-05-31;N/A;cereg;348;http://cereg.hypotheses.org/348;Exil-Transfert-Mémoire / Exil-Transfer-Gedächtnis
trafo_1534;de;Stefanie Rentsch;165;N/A;2014-12-27;N/A;trafo;1534;http://trafo.hypotheses.org/1534;Tagungsbericht: Die Herausforderungen der Geisteswissenschaften im 21. Jahrhundert
archive20_489;de;Joachim Kemper;102;N/A;2012-12-18;N/A;archive20;489;http://archive20.hypotheses.org/489;„Die Social-Media-Aktivitäten werden wir künftig Schritt für Schritt weiter ausbauen.“
intersex_4858;de;zwischenredaktion;91;N/A;2017-01-23;N/A;intersex;4858;http://intersex.hypotheses.org/4858;Erstes OII Europe Intersex Community Event 2017 in Wien
unibloggt_329;de;Elisabeth Steiger;468;N/A;2015-01-16;N/A;unibloggt;329;http://unibloggt.hypotheses.org/329;Mit dem Professorenpaar aus Israel ein Blick auf altes und neues Geschehen
irhis_14719;de;irhis;76;N/A;2016-06-15;N/A;irhis;14719;http://irhis.hypotheses.org/14719;Bourses de recherche — du master 1 au doctorat
nordichistoryblog_3275;de;FID Nordeuropa;486;N/A;2015-12-11;CC;nordichistoryblog;3275;http://nordichistoryblog.hypotheses.org/3275;Webressourcen aus Nordeuropa – Fundstücke November/ Dezember 2015
archivewk1_6810;de;Stadtarchiv Düsseldorf;888;N/A;2015-01-08;N/A;archivewk1;6810;http://archivewk1.hypotheses.org/6810;8. Januar 1915
bioeg_1869;de;Institut für Österreichische Geschichtsforschung;263;N/A;2016-10-11;N/A;bioeg;1869;http://bioeg.hypotheses.org/1869;203. Institutsseminar: Lilla Krász, Beobachten, sammeln und beschreiben: medizinische Wissensorganisation im Königreich Ungarn im Zeitalter der Aufklärung (17. 10. 2016)
gab_2665;de;Max Weber Stiftung;642;call;2016-06-14;N/A;gab;2665;http://gab.hypotheses.org/2665;Call for Papers: «Réalité autre, mais réalité quand même» Hans Hartung und die Abstraktion [DFK Paris]
archivalia_61801;de;Klaus Graf;52;N/A;2016-12-24;N/A;archivalia;61801;http://archivalia.hypotheses.org/61801;Zeitschrift Opuscula: eine gute Idee, die mangels Zuspruchs floppt
bloghaus_1559;de;Charlotte Jahnz;157;N/A;2015-07-09;CC;bloghaus;1559;http://bloghaus.hypotheses.org/1559;Für mehr Übersichtlichkeit: Sprungmarken in WordPress
archivewk1_3589;de;Stadtarchiv Goch;112;N/A;2014-11-10;N/A;archivewk1;3589;http://archivewk1.hypotheses.org/3589;10. November 1914
archivalia_5100;de;Klaus Graf;496;N/A;2014-02-11;N/A;archivalia;5100;http://archivalia.hypotheses.org/5100;"""""""207 Beiträge später"""" – Beitrag des Hochschularchivs der RWTH Aachen zur Blogparade des Siwiarchivs"""
gab_1655;de;Max Weber Stiftung;397;N/A;2015-01-28;N/A;gab;1655;http://gab.hypotheses.org/1655;CfP: Macht-Beziehungen in höfischen Gesellschaften (05.-06.03.2015)
archivewk1_21216;de;Stadtarchiv Düsseldorf;702;N/A;2016-04-24;N/A;archivewk1;21216;http://archivewk1.hypotheses.org/21216;24. April 1916
archivalia_62682;de;Klaus Graf;68;N/A;2017-01-27;CC;archivalia;62682;http://archivalia.hypotheses.org/62682;Urheberrecht: Weg mit den ewigen Moral Rights in Frankreich!
bioeg_1809;de;Institut für Österreichische Geschichtsforschung;81;N/A;2016-09-06;N/A;bioeg;1809;http://bioeg.hypotheses.org/1809;Tagung: Illuminierte Urkunden – von den Rändern zweier Disziplinen ins Herz der Digital Humanities (Wien, 12. bis 14. 9. 2016)
archivalia_3254;de;Klaus Graf;361;N/A;2014-10-14;N/A;archivalia;3254;http://archivalia.hypotheses.org/3254;Darstellung des Ecce Homo von Johann Michael Püchler neu online
archivalia_13288;de;Klaus Graf;61;N/A;2011-03-31;N/A;archivalia;13288;http://archivalia.hypotheses.org/13288;Generation Fax
archivalia_4327;de;Klaus Graf;334;N/A;2014-05-15;N/A;archivalia;4327;http://archivalia.hypotheses.org/4327;Erneut Bibliotheca Casinensis
dtforum_781;de;Jannik Konle;316;N/A;2015-09-01;N/A;dtforum;781;http://dtforum.hypotheses.org/781;Jahresthema 2015/16
histbav_3341;de;Anja Lochbrunner;250;N/A;2015-01-31;N/A;histbav;3341;http://histbav.hypotheses.org/3341;Workshop: Die höfische Gesellschaft im 18. Jahrhundert. Zwischen Regierung, Repräsentation und Integration
tagebuch_1078;de;yvonneantoni;86;N/A;2015-09-03;N/A;tagebuch;1078;http://tagebuch.hypotheses.org/1078;Warm., 3. September 1915
archivalia_11510;de;Klaus Graf;97;N/A;2011-08-28;N/A;archivalia;11510;http://archivalia.hypotheses.org/11510;SZ-Interview mit Michael Seemann
archivalia_14554;de;wolfthomas;113;N/A;2011-01-11;N/A;archivalia;14554;http://archivalia.hypotheses.org/14554;Köln: Hochwasser legt Bergungsarbeiten lahm
francofil_4193;de;Sven Ködel;360;N/A;2016-05-18;N/A;francofil;4193;http://francofil.hypotheses.org/4193;NEPTUN – Die digitalisierten Bestände der Universität Namur (Mittwochstipp 87)
oib_779;de;Orient-Institut Beirut;111;N/A;2015-09-22;N/A;oib;779;http://oib.hypotheses.org/779;Video: Wohin treibt der Nahe Osten?/Where is the Middle East Heading? (4)
archivewk1_16984;de;Stadtarchiv Solingen;88;N/A;2015-09-25;N/A;archivewk1;16984;http://archivewk1.hypotheses.org/16984;25. September 1915
reichwein_2010;de;Redaktion;590;N/A;2016-11-28;N/A;reichwein;2010;http://reichwein.hypotheses.org/2010;„Frühschicht“ in der Schule
archivalia_56940;de;Ingrid Strauch;62;N/A;2016-06-06;N/A;archivalia;56940;http://archivalia.hypotheses.org/56940;Noch bis 15.6.: EU-Konsultation zur Rolle der Verleger in der urheberrechtlichen Wertschöpfungskette und zur „Panoramaausnahme“
jeunegen_840;de;Helena Kaschel;949;N/A;2013-07-17;N/A;jeunegen;840;http://jeunegen.hypotheses.org/840;Fünf Fragen an… Élodie Lecuppre-Desjardin (Lille III)
archivalia_62118;de;Ingrid Strauch;152;N/A;2017-01-03;N/A;archivalia;62118;http://archivalia.hypotheses.org/62118;SpiegelMining – DataScience auf SPON losgelassen
archivamt_4350;de;Stadtarchiv Greven;436;N/A;2016-10-26;N/A;archivamt;4350;http://archivamt.hypotheses.org/4350;200 Jahre Kreis Steinfurt | 1816-2016 | Grenzen | Straßen | Brücken
archivalia_6435;de;Klaus Graf;69;N/A;2013-08-19;N/A;archivalia;6435;http://archivalia.hypotheses.org/6435;MIÖG auf recensio.net
1914lvr_800;de;Andrea Rönz M.A.;100;N/A;2013-10-22;N/A;1914lvr;800;http://1914lvr.hypotheses.org/800;Ein Vortrag als Streitgespräch zweier historischer Akteure
frueheneuzeit_1379;de;Klaus Graf;179;N/A;2013-03-30;N/A;frueheneuzeit;1379;http://frueheneuzeit.hypotheses.org/1379;Frühneuzeitliche Schweizer Handschriften werden online gestellt
archivalia_598;de;Klaus Graf;177;N/A;2015-10-14;N/A;archivalia;598;http://archivalia.hypotheses.org/598;Selten dumme Entscheidung des Bundesverfassungsgerichts
mittelalter_5356;de;Carolin Grimm;2671;N/A;2015-03-01;CC;mittelalter;5356;http://mittelalter.hypotheses.org/5356;Rezensionsüberblick Februar 2015
archivalia_13662;de;Klaus Graf;362;N/A;2011-03-06;N/A;archivalia;13662;http://archivalia.hypotheses.org/13662;Ratgeber Summa cum laude für Jedermann
inklusion_967;de;Sönke Behrens;1411;N/A;2015-09-08;N/A;inklusion;967;http://inklusion.hypotheses.org/967;Exklusion – selbst gewählt?
archivalia_9662;de;Klaus Graf;75;N/A;2012-03-22;N/A;archivalia;9662;http://archivalia.hypotheses.org/9662;Amtsträger dürfen sich alles herausnehmen
archivalia_1100;de;Klaus Graf;1875;N/A;2015-08-15;N/A;archivalia;1100;http://archivalia.hypotheses.org/1100;Offener Brief an meinen Abmahner
oib_446;de;Orient-Institut Beirut;190;N/A;2014-05-23;N/A;oib;446;http://oib.hypotheses.org/446;Stipendienausschreibung 2015/2016
archivalia_11763;de;Klaus Graf;67;N/A;2011-07-28;N/A;archivalia;11763;http://archivalia.hypotheses.org/11763;Öffnet die Wetterarchive! 80 Prozent der weltweit jemals gesammelten Wetterinformationen sind bis heute nicht digitalisiert – und teilweise vom Zerfall bedroht
archivalia_10673;de;Klaus Graf;100;N/A;2011-11-18;N/A;archivalia;10673;http://archivalia.hypotheses.org/10673;Archivreport: Haus-, Hof- und Staatsarchiv
soziologieblog_3735;de;Benjamin Köhler;418;N/A;2012-11-10;N/A;soziologieblog;3735;http://soziologieblog.hypotheses.org/3735;Tagungsankündigung (AK Soziologie der Künste): „Kunst und Öffentlichkeit“
ockenheim_146;de;N/A;397;N/A;2013-09-28;N/A;ockenheim;146;http://ockenheim.hypotheses.org/146;Ersterwähnung Ockenheim
intersex_2983;de;Christof Rolker;416;N/A;2016-04-08;N/A;intersex;2983;http://intersex.hypotheses.org/2983;Toilettenstreit, transatlantisch
archivalia_1687;de;Kuehnel Karsten;142;N/A;2015-05-18;N/A;archivalia;1687;http://archivalia.hypotheses.org/1687;Juristische Kollisionen bei der Archivnutzung? Urheberrecht und Nutzerverhalten im Wissenschaftsarchiv
mittelalter_8589;de;Jana Wolf;816;N/A;2016-07-22;CC;mittelalter;8589;http://mittelalter.hypotheses.org/8589;Veranstaltungsbericht: “Faszination Mittelalter: Das Mittelalter entdecken und erforschen.” Der 5. Heidelberger Mittelaltertag
amuc_1337;de;Katharina Köhn, ACSP;91;N/A;2015-09-14;N/A;amuc;1337;http://amuc.hypotheses.org/1337;Franz Josef Strauß. Die Macht der Bilder
vgdrp_363;de;Ralph Erbar;256;N/A;2015-08-04;N/A;vgdrp;363;http://vgdrp.hypotheses.org/363;Veranstaltung „Burgen machen von sich reden“
zakunibonn_360;de;Sascha Foerster;252;N/A;2014-01-07;CC;zakunibonn;360;http://zakunibonn.hypotheses.org/360;5. Lehrerbericht (L)
histbav_4087;de;Andreas C. Hofmann;276;N/A;2015-08-21;N/A;histbav;4087;http://histbav.hypotheses.org/4087;Neues Rechercheangebot zum Ersten Weltkrieg und zur Novemberrevolution
dhdhi_847;de;Mareike König;410;N/A;2012-06-20;CC;dhdhi;847;http://dhdhi.hypotheses.org/847;Pariser Historische Studien ab Herbst 2012 im Open Access online
archivalia_7507;de;Jiri7256;140;N/A;2013-02-27;N/A;archivalia;7507;http://archivalia.hypotheses.org/7507;Sagenballaden von Emilie Scotzniovsky
mindthegaps_1887;de;Monika Lehner;729;N/A;2014-11-17;N/A;mindthegaps;1887;http://mindthegaps.hypotheses.org/1887;Zur „Verewigung der Kriegsverrichtungen des Kaisers von China“ (1766)
archivalia_5515;de;Klaus Graf;1441;N/A;2013-12-22;N/A;archivalia;5515;http://archivalia.hypotheses.org/5515;Best of Archivalia (xxii): Christoph Graf Waldburg über das ehemals Wolfegger Hausbuch (2008)
archivalia_13587;de;wolfthomas;787;N/A;2011-03-10;N/A;archivalia;13587;http://archivalia.hypotheses.org/13587;WDR digitalisiert seine Archive
archivewk1_33431;de;Stadtarchiv Solingen;108;N/A;2016-12-12;N/A;archivewk1;33431;http://archivewk1.hypotheses.org/33431;12. Dezember 1916
archivalia_7394;de;Klaus Graf;1268;N/A;2013-03-16;N/A;archivalia;7394;http://archivalia.hypotheses.org/7394;Frau Streisand bitte! Nix Neues von der FAZ in Sachen Freundschaft/Lebenspartnerschaft Schavan/Schmoll und zu meiner Abmahnung
archivalia_5335;de;Klaus Graf;221;N/A;2014-01-15;N/A;archivalia;5335;http://archivalia.hypotheses.org/5335;Bände (vor 2000) von Humanistica Lovaniensia gratis online
archivewk1_29081;de;Stadtarchiv Solingen;263;N/A;2016-09-18;N/A;archivewk1;29081;http://archivewk1.hypotheses.org/29081;18. September 1916
dtforum_213;de;Anika Meier;744;N/A;2012-02-29;N/A;dtforum;213;http://dtforum.hypotheses.org/213;Warhols „Stillies“ damals und heute
archivalia_57575;de;Klaus Graf;75;N/A;2016-07-01;N/A;archivalia;57575;http://archivalia.hypotheses.org/57575;Was leisten eigentlich die Verleger?
archivalia_5278;de;wolfthomas;104;N/A;2014-01-22;N/A;archivalia;5278;http://archivalia.hypotheses.org/5278;Stadtarchiv Köln: Streit um Archiv-Jahrestag – kann Köln nicht anders?
aes_334;de;N/A;74;N/A;2013-08-11;N/A;aes;334;http://aes.hypotheses.org/334;Mit Fürsterzbischof Franz Anton durch das Kirchenjahr – 12. Sonntag nach Pfingsten 1723
rkb_290;de;Katharina Hyland;840;N/A;2012-10-23;N/A;rkb;290;http://rkb.hypotheses.org/290;Über das Kommentieren in Wissenschaftsblogs
archivalia_13005;de;wolfthomas;65;N/A;2011-04-19;N/A;archivalia;13005;http://archivalia.hypotheses.org/13005;DFL-Archiv kommt nach Köln
archivewk1_30456;de;Stadtarchiv Hilden;103;N/A;2016-09-12;N/A;archivewk1;30456;http://archivewk1.hypotheses.org/30456;12. September 1916
